!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
74.0000,CHINIOT_PWR,1,0,56.7800,0,56.7800,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.0020167687603456236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0000,GRANGE_PWR,1,0,,0,,0.06278538812785388,0.06278538812785388,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0000,PORT_QASIM,1,0,1242.9500,0,1242.9500,0.06278538812785388,0.06278538812785388,42.23640551869472,0,3,100,0.00034242738589211613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0000,ENGRO_PWRGEN,1,0,602.6000,0,602.6000,0.06278538812785388,0.06278538812785388,566.7492790937179,0,4,100,0.0008380311256400779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0000,HUANENG_ENRG,1,0,1243.5170,0,1243.5170,0.06278538812785388,0.06278538812785388,43.35541965127809,0,3,100,0.0003611539875045939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0000,LUCKY_PWR,1,0,606.5930,0,606.5930,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0000,Gawadar Coal,1,0,300.0000,0,300.0000,0.06278538812785388,0.06278538812785388,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0000,SHANGAI_THAR,1,0,1320.0000,0,1320.0000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0000,HUBCO_CPIH_1,1,0,1249.1000,0,1249.1000,0.06278538812785388,0.06278538812785388,257.13832602809185,0,3,100,0.00034242738589211613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0000,ORACLE_COAL,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0000,JAMSHORO,1,0,1243.5200,0,1243.5200,0.06278538812785388,0.06278538812785388,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0000,SIDDIQSONS,1,0,303.6000,0,303.6000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0000,THAR_ENERGY,1,0,300.3000,0,300.3000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0000,BHIKKI,1,0,1139.4800,0,1139.4800,0.06278538812785388,0.06278538812785388,135.81428571428572,0,14,100,0.006209795918367346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0000,BHIKKI_HSD,1,0,1067.2520,0,1067.2520,0.06278538812785388,0.06278538812785388,195.94285714285712,0,6,100,0.18291928154079204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0000,BallokiRLNG,1,0,1179.9530,0,1179.9530,0.06278538812785388,0.06278538812785388,134.7,0,14,100,0.006206122448979591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0000,Balloki_HSD,1,0,,0,,0.06278538812785388,0.06278538812785388,194.35714285714283,0,6,100,0.18719122280430284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0000,HAVELI_BHDSH,1,0,1188.7760,0,1188.7760,0.06278538812785388,0.06278538812785388,134.82857142857142,0,14,100,0.0061247619047619046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0000,HAVELIBH_HSD,1,0,,0,,0.06278538812785388,0.06278538812785388,194.57142857142856,0,6,100,0.1857673521132012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0000,NOORIABAD,1,0,,0,,0.06278538812785388,0.06278538812785388,134.7,0,2,100,0.00613251700680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0000,NURIABADPHSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,194.35714285714283,0,6,100,0.1738153868791303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0000,KOTRI_B3LNG,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,17.200413223140494,0,2,100,0.009818923317800097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0000,JMSH1_B1,1,0,182.4500,0,182.4500,0.06278538812785388,0.06278538812785388,17.200413223140494,0,5,100,0.0002682126836495329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0000,JMSH2_B2_RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,17.200413223140494,0,5,100,0.00030120992633441703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0000,JMSH2_B2,1,0,154.7300,0,154.7300,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0.012191319721877496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0000,JMSH3_B2_RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,17.200413223140494,0,5,100,0.00029309710962042334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0000,JMSH3_B2,1,0,155.3600,0,155.3600,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0.01186729680567125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.0000,JMSH4_B2_RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,17.200413223140494,0,5,100,0.00028692538787604427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0000,JMSH4_B2,1,0,156.4800,0,156.4800,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0.011648844839603555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.0000,KOTRI_B3,1,0,71.5000,0,71.5000,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0.010236982132839195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.0000,GENCO-I Kotri (GAS) Block-III SCP,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.0000,GUDDU_B1,1,0,260.0000,0,260.0000,0.06278538812785388,0.06278538812785388,12.81198347107438,0,1,100,0.008532931516422083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.0000,GUDDU_B2,1,0,360.0000,0,360.0000,0.06278538812785388,0.06278538812785388,12.81198347107438,0,1,100,0.009480695317959469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0000,GUDDU_B3_RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,12.81198347107438,0,5,100,0.00027884483395808037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.0000,GUDDU_B3,1,0,,0,,0.06278538812785388,0.06278538812785388,12.81198347107438,0,1,100,0.01137665967854647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.0000,GUDDU_B4,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,12.81198347107438,0,1,100,0.012189028651292802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.0000,Guddu_747,1,0,720.7900,0,720.7900,0.06278538812785388,0.06278538812785388,134.86953913825852,0,1,100,0.0069370824337419024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0000,LakhraCoal,1,0,30.0000,0,30.0000,0.06278538812785388,0.06278538812785388,44.42142857142857,0,4,100,0.0011357395254921756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.0000,NANDIPUR,1,0,286.2000,0,286.2000,0.06278538812785388,0.06278538812785388,151.99115044247787,0,2,100,0.006963227687388319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0000,GENCO-V Nandipur (HSD) GT,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.0000,MZFRGRH1_B1,1,0,190.0000,0,190.0000,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.00027276410256410255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0000,MGARH2_B1RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.00027645897435897435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0000,MGARH3_B1RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.00026690000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0000,MGARH4_B2RFO,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.0002665025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0000,MZFRGRH5_B3,1,0,181.4400,0,181.4400,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.0002837717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0000,MZFRGRH6_B3,1,0,173.8800,0,173.8800,0.06278538812785388,0.06278538812785388,32.31002272153496,0,5,100,0.00029153333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.0000,SPS_FSD_B5,1,0,,0,,0.06278538812785388,0.06278538812785388,30.355970714466043,0,1,100,0.015155126396137565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
